src,sep,dst,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
199.33.113.5,<->,136.25.188.197,0,0,33,2533,33,2533,0.660815000,0.3217
215.158.238.70,<->,97.174.232.172,33,38476,0,0,33,38476,0.646180000,1.2416
249.101.209.167,<->,246.108.107.164,33,1656,0,0,33,1656,0.624597000,1.3507
142.208.125.122,<->,136.25.188.45,0,0,33,4826,33,4826,0.563282000,0.6582
139.163.161.50,<->,136.25.188.234,0,0,33,46889,33,46889,0.537646000,0.2020
215.158.238.81,<->,112.220.206.24,33,4190,0,0,33,4190,0.536739000,1.0138
215.158.239.56,<->,207.62.181.205,33,3423,0,0,33,3423,0.524358000,1.1750
133.178.227.19,<->,133.56.180.89,33,11862,0,0,33,11862,0.506412000,1.4557
136.25.188.235,<->,0.195.237.14,33,45386,0,0,33,45386,0.426643000,0.0214
158.192.3.218,<->,136.25.188.221,0,0,33,6792,33,6792,0.416238000,1.4843
136.25.188.237,<->,29.214.64.198,33,5543,0,0,33,5543,0.410376000,1.3583
215.158.238.190,<->,106.188.252.184,33,3954,0,0,33,3954,0.336123000,1.5173
215.158.239.196,<->,113.23.17.205,33,47592,0,0,33,47592,0.333608000,0.1691
221.102.143.189,<->,220.80.186.56,0,0,33,45318,33,45318,0.291809000,0.6778
133.178.227.24,<->,29.211.228.245,33,6374,0,0,33,6374,0.289166000,1.4123
136.25.188.211,<->,120.154.221.214,33,5511,0,0,33,5511,0.287063000,1.1063
97.126.113.29,<->,0.195.202.28,33,4394,0,0,33,4394,0.273925000,1.7006
215.158.239.76,<->,196.91.143.41,33,2126,0,0,33,2126,0.266010000,0.8001
133.178.227.76,<->,133.56.180.95,33,13168,0,0,33,13168,0.256566000,1.7362
215.158.239.85,<->,199.33.244.90,33,2417,0,0,33,2417,0.253361000,1.3389
195.84.18.201,<->,0.195.210.33,0,0,33,3139,33,3139,0.229870000,1.7456
136.25.188.254,<->,29.214.108.74,33,8113,0,0,33,8113,0.213505000,1.7603
221.102.56.46,<->,91.251.114.196,0,0,33,42283,33,42283,0.192280000,0.3710
215.158.239.76,<->,204.61.240.183,33,2084,0,0,33,2084,0.191643000,0.3242
207.61.246.212,<->,136.25.188.253,0,0,33,5020,33,5020,0.191518000,1.4554
207.62.95.124,<->,136.25.188.220,0,0,33,2858,33,2858,0.187699000,0.8185
220.39.233.198,<->,136.25.188.254,0,0,33,8449,33,8449,0.184457000,1.6671
223.136.71.18,<->,8.52.180.169,0,0,33,2008,33,2008,0.178471000,1.7502
215.158.238.80,<->,8.42.43.36,33,10279,0,0,33,10279,0.176288000,1.6458
215.158.238.133,<->,122.158.49.136,33,8140,0,0,33,8140,0.166630000,1.7520
143.13.124.187,<->,136.25.188.199,0,0,33,2028,33,2028,0.162260000,1.6554
204.184.118.17,<->,136.25.188.173,0,0,33,2795,33,2795,0.157458000,0.7277
215.158.238.221,<->,131.1.195.59,33,4013,0,0,33,4013,0.127219000,1.5669
94.192.3.190,<->,8.252.221.230,0,0,33,1668,33,1668,0.126591000,1.8725
136.25.188.220,<->,27.178.41.57,33,6876,0,0,33,6876,0.123376000,1.5971
133.178.226.61,<->,69.150.168.247,33,9366,0,0,33,9366,0.122850000,1.7854
133.178.227.16,<->,106.188.245.195,33,4923,0,0,33,4923,0.120470000,1.1104
142.206.167.252,<->,136.25.188.46,0,0,33,3894,33,3894,0.119191000,1.2069
195.69.252.157,<->,136.25.188.242,0,0,33,1921,33,1921,0.114719000,1.3603
215.158.238.149,<->,131.1.232.169,33,9298,0,0,33,9298,0.110689000,1.7516
136.25.189.26,<->,96.156.169.218,33,28687,0,0,33,28687,0.110594000,1.8422
136.25.188.221,<->,8.222.212.20,33,13914,0,0,33,13914,0.108684000,1.5586
253.220.179.237,<->,136.25.188.173,0,0,33,3121,33,3121,0.108635000,0.1134
215.158.238.32,<->,80.47.111.67,33,9206,0,0,33,9206,0.107786000,1.8740
215.158.239.70,<->,126.219.194.40,33,15592,0,0,33,15592,0.106434000,1.7003
215.158.238.190,<->,29.214.108.217,33,4819,0,0,33,4819,0.098782000,1.8858
215.158.239.47,<->,56.97.186.37,33,41259,0,0,33,41259,0.091721000,1.7124
50.224.89.243,<->,42.83.15.123,33,14237,0,0,33,14237,0.090229000,1.7864
133.178.227.57,<->,126.219.132.44,33,5940,0,0,33,5940,0.089935000,1.6497
215.158.238.65,<->,8.188.227.36,33,6604,0,0,33,6604,0.086496000,1.8188
215.158.239.58,<->,199.80.28.204,33,3182,0,0,33,3182,0.085903000,1.8237
142.248.13.235,<->,136.25.188.196,0,0,33,2275,33,2275,0.084295000,0.8584
100.93.185.72,<->,8.55.239.156,33,43927,0,0,33,43927,0.072925000,0.1689
136.25.188.179,<->,106.188.236.250,33,6876,0,0,33,6876,0.071632000,1.5807
48.16.199.59,<->,8.252.222.71,0,0,33,2028,33,2028,0.070683000,1.7504
8.252.222.197,<->,4.123.173.51,33,2084,0,0,33,2084,0.067021000,1.6998
142.191.9.219,<->,136.25.188.241,0,0,33,2908,33,2908,0.066456000,1.2034
133.178.227.16,<->,8.40.51.213,33,5890,0,0,33,5890,0.065003000,1.8983
139.105.162.25,<->,6.28.164.237,33,1650,0,0,33,1650,0.064687000,1.8632
133.178.227.37,<->,133.56.180.35,33,35440,0,0,33,35440,0.064286000,1.3890
144.94.162.244,<->,0.195.210.42,0,0,33,2565,33,2565,0.062670000,1.9068
94.192.42.180,<->,8.252.222.186,0,0,33,2117,33,2117,0.061562000,0.5659
215.158.239.110,<->,133.101.98.175,33,36786,0,0,33,36786,0.053987000,0.6687
137.46.170.80,<->,8.43.222.54,0,0,33,1848,33,1848,0.053397000,1.9053
99.167.15.52,<->,97.198.98.222,0,0,33,7224,33,7224,0.053013000,1.8865
95.246.111.107,<->,8.252.222.93,0,0,33,2100,33,2100,0.043415000,1.8007
129.92.112.242,<->,109.92.190.87,33,13365,0,0,33,13365,0.042691000,1.9223
221.102.143.189,<->,213.38.199.25,0,0,33,39642,33,39642,0.035998000,0.7224
210.220.219.177,<->,54.53.118.167,33,4848,0,0,33,4848,0.034992000,1.9414
215.158.238.133,<->,111.151.70.38,33,7697,0,0,33,7697,0.031414000,1.8727
201.192.40.105,<->,139.163.96.94,0,0,33,1704,33,1704,0.030844000,1.9247
100.78.225.198,<->,97.198.98.32,0,0,33,1860,33,1860,0.021770000,1.9704
94.195.19.129,<->,8.252.222.227,0,0,33,2188,33,2188,0.021441000,1.9724
133.178.226.18,<->,8.222.7.15,33,13121,0,0,33,13121,0.016045000,1.9411
252.132.50.7,<->,8.252.222.208,0,0,33,1765,33,1765,0.015645000,1.9623
109.48.48.57,<->,8.182.244.19,0,0,33,3868,33,3868,0.014600000,0.1758
95.247.134.1,<->,8.252.222.240,0,0,33,2368,33,2368,0.012127000,1.9675
207.92.8.226,<->,8.182.248.147,0,0,33,1650,33,1650,0.007859000,1.8369
215.158.238.223,<->,38.104.11.117,33,4370,0,0,33,4370,0.005761000,0.8482
111.20.168.123,<->,92.160.6.96,33,1977,0,0,33,1977,0.005188000,0.2770
132.149.178.11,<->,8.182.235.164,0,0,33,1698,33,1698,0.003226000,1.8767
95.247.17.138,<->,8.252.222.79,0,0,33,2096,33,2096,0.002196000,1.8573
8.252.221.230,<->,4.122.26.223,33,2004,0,0,33,2004,0.002070000,1.9855
133.178.227.235,<->,100.224.132.154,32,1792,0,0,32,1792,1.666095000,0.3136
221.102.56.69,<->,6.74.201.88,0,0,32,3760,32,3760,1.575568000,0.3327
220.28.65.9,<->,136.25.188.200,0,0,32,41979,32,41979,1.495437000,0.2237
199.122.248.143,<->,136.25.188.222,0,0,32,2689,32,2689,1.489575000,0.5055
142.190.143.50,<->,136.25.188.174,0,0,32,2709,32,2709,1.485665000,0.4692
213.186.52.10,<->,144.85.170.246,0,0,32,2627,32,2627,1.441535000,0.5454
215.158.239.92,<->,199.20.30.144,32,3662,0,0,32,3662,1.411582000,0.5880
142.190.168.226,<->,136.25.188.209,0,0,32,2725,32,2725,1.353981000,0.6037
143.10.117.183,<->,136.25.188.255,0,0,32,3592,32,3592,1.226909000,0.7728
215.158.239.56,<->,142.236.54.27,32,3339,0,0,32,3339,1.185112000,0.7847
213.186.52.93,<->,144.85.170.244,0,0,32,2624,32,2624,1.034497000,0.6423
196.148.166.194,<->,53.195.174.8,32,40202,0,0,32,40202,1.001083000,0.9714
133.178.226.223,<->,100.224.141.92,32,43702,0,0,32,43702,0.985014000,0.1744
8.182.224.150,<->,6.20.46.236,32,7760,0,0,32,7760,0.952222000,1.0320
220.28.114.28,<->,133.178.226.55,0,0,32,44192,32,44192,0.822614000,0.0633
215.158.239.42,<->,29.209.59.196,32,1792,0,0,32,1792,0.798043000,0.0638
195.71.148.54,<->,136.25.188.174,0,0,32,2745,32,2745,0.761597000,0.9605
197.113.64.150,<->,136.25.188.52,0,0,32,3307,32,3307,0.724834000,1.2622
223.115.228.192,<->,8.252.222.160,0,0,32,3471,32,3471,0.687910000,1.2253
195.41.122.40,<->,136.25.188.52,0,0,32,3177,32,3177,0.686610000,1.2811
215.158.239.68,<->,194.234.173.124,32,3389,0,0,32,3389,0.630797000,0.7550
141.89.192.194,<->,0.195.210.42,0,0,32,2157,32,2157,0.567003000,1.2348
215.158.239.68,<->,194.237.122.233,32,3432,0,0,32,3432,0.547420000,0.9032
215.158.239.93,<->,196.88.103.114,32,4273,0,0,32,4273,0.547264000,0.6170
207.236.205.138,<->,136.25.188.242,0,0,32,2785,32,2785,0.541477000,0.7975
199.73.64.238,<->,136.25.188.174,0,0,32,3373,32,3373,0.525988000,0.5247
202.33.252.215,<->,136.25.188.252,0,0,32,1927,32,1927,0.491017000,1.1998
89.152.249.246,<->,8.182.239.159,0,0,32,2570,32,2570,0.487203000,0.2851
195.41.194.229,<->,136.25.188.163,0,0,32,2485,32,2485,0.475856000,0.5876
136.25.188.175,<->,97.178.252.120,32,4224,0,0,32,4224,0.438893000,0.3591
215.158.239.57,<->,199.15.121.146,32,3516,0,0,32,3516,0.431546000,1.3133
215.158.239.94,<->,29.212.198.190,32,5215,0,0,32,5215,0.420773000,1.2830
136.25.188.221,<->,8.222.212.42,32,9294,0,0,32,9294,0.406888000,1.5869
136.25.188.57,<->,100.224.166.158,32,38798,0,0,32,38798,0.370992000,1.3844
195.13.87.15,<->,136.25.188.253,0,0,32,2901,32,2901,0.324409000,1.6019
220.28.114.28,<->,215.158.239.60,0,0,32,41267,32,41267,0.270571000,0.1679
215.158.238.41,<->,0.195.253.228,32,42840,0,0,32,42840,0.261362000,1.1332
215.158.238.113,<->,136.139.59.103,32,6676,0,0,32,6676,0.258810000,1.6654
133.178.227.57,<->,133.56.180.50,32,6079,0,0,32,6079,0.249461000,1.0909
220.28.115.46,<->,215.158.238.69,0,0,32,41208,32,41208,0.223668000,1.7347
215.158.239.50,<->,192.204.123.54,32,6596,0,0,32,6596,0.210232000,1.6206
195.40.208.207,<->,136.25.188.236,0,0,32,4071,32,4071,0.204442000,1.7801
215.158.238.238,<->,131.36.105.63,32,2959,0,0,32,2959,0.200889000,0.4147
215.158.238.190,<->,89.86.110.227,32,7035,0,0,32,7035,0.191424000,1.4315
142.255.169.41,<->,136.25.188.178,0,0,32,4325,32,4325,0.188400000,1.1805
215.158.239.199,<->,192.229.43.21,32,9294,0,0,32,9294,0.166240000,1.6526
133.178.226.29,<->,29.211.6.86,32,6804,0,0,32,6804,0.166161000,1.7818
197.113.99.201,<->,136.25.188.175,0,0,32,3695,32,3695,0.161571000,1.8305
94.193.36.130,<->,8.252.221.220,0,0,32,1660,32,1660,0.159609000,1.8391
215.158.239.93,<->,207.236.228.141,32,2801,0,0,32,2801,0.155646000,0.7041
133.178.227.14,<->,133.56.180.23,32,14680,0,0,32,14680,0.153560000,1.7292
215.158.239.95,<->,142.255.142.6,32,1600,0,0,32,1600,0.138764000,0.8931
69.103.234.233,<->,8.252.222.28,0,0,32,3285,32,3285,0.121858000,0.9990
133.178.227.1,<->,126.219.101.143,32,5899,0,0,32,5899,0.121113000,1.8102
92.168.217.245,<->,50.136.187.180,32,2665,0,0,32,2665,0.115152000,1.8528
136.25.189.60,<->,100.216.78.145,32,40327,0,0,32,40327,0.113464000,1.6767
136.138.112.219,<->,136.25.188.211,0,0,32,10163,32,10163,0.106471000,1.8455
58.242.230.191,<->,8.252.222.127,0,0,32,2132,32,2132,0.105399000,1.8765
215.158.140.83,<->,139.8.186.137,32,7754,0,0,32,7754,0.086204000,1.7566
205.127.108.115,<->,101.224.89.214,0,0,32,15461,32,15461,0.078622000,1.7595
136.25.188.227,<->,126.219.247.70,32,10307,0,0,32,10307,0.078413000,1.8033
8.252.221.220,<->,4.121.206.182,32,1722,0,0,32,1722,0.076423000,1.8071
226.184.23.83,<->,50.224.49.197,0,0,32,1960,32,1960,0.074853000,1.8674
75.214.96.43,<->,8.252.222.225,0,0,32,2136,32,2136,0.071771000,1.8681
215.158.238.223,<->,8.40.50.51,32,6060,0,0,32,6060,0.067579000,1.3105
8.252.222.109,<->,4.122.166.120,32,2012,0,0,32,2012,0.064950000,1.9238
215.158.239.70,<->,204.3.9.234,32,2405,0,0,32,2405,0.064530000,0.7038
159.137.139.2,<->,133.178.227.1,0,0,32,5599,32,5599,0.064432000,1.3810
215.158.238.243,<->,106.188.251.41,32,5846,0,0,32,5846,0.063353000,1.8322
215.158.238.236,<->,148.190.126.45,32,3829,0,0,32,3829,0.057255000,1.8492
215.158.238.72,<->,57.210.107.42,32,10499,0,0,32,10499,0.053847000,1.9353
48.18.250.117,<->,8.252.222.38,0,0,32,2385,32,2385,0.052641000,1.4989
136.25.188.226,<->,126.219.194.116,32,7865,0,0,32,7865,0.051683000,1.8075
58.51.2.187,<->,8.252.221.205,0,0,32,1642,32,1642,0.049914000,1.8688
215.158.239.79,<->,199.20.31.127,32,1927,0,0,32,1927,0.046566000,1.6698
133.178.226.7,<->,8.222.7.23,32,14306,0,0,32,14306,0.042813000,1.8733
69.103.134.116,<->,8.252.221.223,0,0,32,1678,32,1678,0.040177000,1.8581
215.158.140.76,<->,113.23.66.229,32,5919,0,0,32,5919,0.039936000,1.9474
133.178.226.25,<->,100.120.38.6,32,41421,0,0,32,41421,0.036548000,1.6482
199.72.29.46,<->,136.25.188.238,0,0,32,1708,32,1708,0.033836000,1.3753
215.158.239.56,<->,195.49.84.18,32,2646,0,0,32,2646,0.033025000,0.6491
156.135.167.110,<->,8.252.221.237,0,0,32,1688,32,1688,0.032116000,1.8451
215.158.238.114,<->,136.139.59.127,32,7689,0,0,32,7689,0.029781000,1.6452
199.39.63.93,<->,136.25.188.255,0,0,32,2791,32,2791,0.027117000,1.0411
212.241.174.245,<->,80.27.157.20,0,0,32,30128,32,30128,0.024884000,1.8529
215.158.140.232,<->,100.216.78.145,32,37340,0,0,32,37340,0.023733000,0.6485
252.98.138.44,<->,106.176.217.83,32,2752,0,0,32,2752,0.023321000,1.8628
97.198.98.50,<->,46.47.109.103,32,1792,0,0,32,1792,0.021441000,1.9568
220.28.73.211,<->,133.178.227.62,0,0,32,36430,32,36430,0.021067000,0.8858
133.178.227.16,<->,8.240.116.213,32,8124,0,0,32,8124,0.020942000,1.7152
136.25.189.93,<->,98.219.126.140,32,25385,0,0,32,25385,0.011970000,1.8955
133.178.226.7,<->,126.219.194.105,32,9274,0,0,32,9274,0.010463000,1.7436
133.178.227.1,<->,111.150.187.198,32,6132,0,0,32,6132,0.010019000,1.8579
54.92.61.160,<->,48.53.32.49,0,0,32,1639,32,1639,0.008352000,0.7868
215.158.238.33,<->,65.27.220.196,32,4530,0,0,32,4530,0.003147000,1.9029
136.25.188.53,<->,122.158.245.144,32,3677,0,0,32,3677,0.002495000,1.5956
92.168.217.252,<->,88.122.34.13,32,2051,0,0,32,2051,0.002376000,1.8100
195.89.62.158,<->,8.252.222.225,0,0,32,1655,32,1655,0.000534000,1.9101
216.184.2.48,<->,136.25.188.212,0,0,32,40745,32,40745,0.000346000,0.6235
215.158.238.24,<->,137.254.204.253,31,4147,0,0,31,4147,1.629712000,0.3495
207.239.35.185,<->,136.25.188.196,0,0,31,2093,31,2093,1.299302000,0.2764
136.25.188.165,<->,133.56.180.94,31,41089,0,0,31,41089,1.229678000,0.7682
213.186.59.253,<->,144.85.170.244,0,0,31,2556,31,2556,1.204326000,0.7869
195.6.251.116,<->,136.25.188.175,0,0,31,3246,31,3246,1.200773000,0.6370
199.121.171.120,<->,136.25.188.241,0,0,31,2173,31,2173,1.126487000,0.3316
215.158.239.68,<->,204.58.217.55,31,2333,0,0,31,2333,1.114867000,0.7650
142.228.14.111,<->,136.25.188.162,0,0,31,2093,31,2093,1.109603000,0.6013
195.7.107.175,<->,136.25.188.252,0,0,31,4244,31,4244,1.066925000,0.6717
145.116.209.71,<->,136.25.188.59,0,0,31,37062,31,37062,1.036922000,0.5337
215.158.30.165,<->,8.252.222.41,0,0,31,38649,31,38649,1.011697000,0.9591
215.158.238.190,<->,8.220.54.215,31,3757,0,0,31,3757,0.991638000,0.8359
56.148.119.166,<->,8.20.87.95,0,0,31,3468,31,3468,0.982064000,0.0904
215.158.140.76,<->,68.231.10.151,31,3708,0,0,31,3708,0.978413000,0.8357
207.59.28.235,<->,136.25.188.52,0,0,31,3381,31,3381,0.890815000,0.8583
195.41.79.175,<->,136.25.188.55,0,0,31,2391,31,2391,0.765213000,1.0469
215.158.239.85,<->,196.6.59.44,31,2664,0,0,31,2664,0.757080000,0.8629
204.21.184.43,<->,136.25.188.236,0,0,31,2381,31,2381,0.753042000,0.3540
146.149.76.73,<->,8.252.222.197,0,0,31,2268,31,2268,0.738816000,1.1802
220.20.200.127,<->,35.107.149.134,31,45564,0,0,31,45564,0.561186000,0.0391
195.70.205.92,<->,136.25.188.238,0,0,31,2699,31,2699,0.541217000,0.8677
159.137.139.85,<->,133.178.227.14,0,0,31,4739,31,4739,0.519400000,0.7966
136.25.189.43,<->,96.156.169.165,31,31348,0,0,31,31348,0.447963000,1.5002
215.158.133.55,<->,6.228.16.194,0,0,31,10440,31,10440,0.445125000,1.2553
132.254.240.246,<->,8.182.245.152,0,0,31,2304,31,2304,0.431900000,1.5315
192.227.190.20,<->,8.252.223.141,0,0,31,4274,31,4274,0.429015000,1.4648
143.89.63.84,<->,136.25.188.253,0,0,31,3464,31,3464,0.399183000,1.5977
146.249.226.127,<->,8.252.222.150,0,0,31,5049,31,5049,0.395862000,1.5880
139.69.162.59,<->,136.25.188.58,0,0,31,41249,31,41249,0.376640000,1.3693
136.25.189.46,<->,98.28.95.68,31,6712,0,0,31,6712,0.359621000,1.3311
210.225.35.246,<->,92.27.27.142,0,0,31,43276,31,43276,0.352253000,1.6456
215.158.239.78,<->,207.228.203.207,31,2646,0,0,31,2646,0.305885000,1.3278
133.178.226.90,<->,120.154.221.245,31,8033,0,0,31,8033,0.298532000,1.4789
195.68.190.76,<->,136.25.188.238,0,0,31,1820,31,1820,0.294132000,0.7525
136.25.188.173,<->,69.150.168.200,31,7873,0,0,31,7873,0.273357000,1.7126
215.158.238.134,<->,65.27.220.210,31,7989,0,0,31,7989,0.249320000,1.7425
215.158.238.21,<->,8.222.109.83,31,3605,0,0,31,3605,0.238261000,1.6737
80.40.23.244,<->,14.30.152.114,31,9659,0,0,31,9659,0.230465000,1.6565
136.25.188.226,<->,91.57.173.62,31,10183,0,0,31,10183,0.214741000,1.7653
215.158.238.188,<->,33.221.186.171,31,4839,0,0,31,4839,0.201214000,1.3037
199.80.3.28,<->,136.25.188.163,0,0,31,6784,31,6784,0.195876000,1.2414
133.178.226.80,<->,126.219.247.87,31,5539,0,0,31,5539,0.194573000,1.2919
142.206.138.88,<->,136.25.188.174,0,0,31,1736,31,1736,0.186951000,0.3139
215.158.238.47,<->,145.116.209.88,31,17848,0,0,31,17848,0.184876000,1.8137
133.178.226.29,<->,126.219.194.151,31,9206,0,0,31,9206,0.181705000,1.7272
155.24.161.232,<->,50.224.49.197,0,0,31,1872,31,1872,0.179352000,1.7099
215.158.239.92,<->,204.227.215.7,31,2442,0,0,31,2442,0.175975000,1.3966
48.16.21.21,<->,8.252.222.199,0,0,31,2500,31,2500,0.174792000,1.7936
136.139.59.118,<->,136.25.188.174,0,0,31,6476,31,6476,0.150484000,1.7927
195.13.82.22,<->,136.25.188.54,0,0,31,3062,31,3062,0.144748000,1.6789
92.27.219.158,<->,33.57.77.138,31,34164,0,0,31,34164,0.144657000,1.1336
215.158.238.83,<->,131.1.253.233,31,7093,0,0,31,7093,0.137463000,1.8270
95.247.29.69,<->,8.252.222.227,0,0,31,1964,31,1964,0.117339000,1.5584
80.42.169.15,<->,57.203.184.17,31,40643,0,0,31,40643,0.117213000,1.8748
252.98.149.193,<->,212.249.34.46,31,31890,0,0,31,31890,0.117178000,0.1138
215.158.30.238,<->,8.252.222.57,0,0,31,22793,31,22793,0.106815000,1.8523
94.193.184.33,<->,8.252.221.206,0,0,31,1634,31,1634,0.104618000,1.7416
95.246.179.69,<->,8.252.221.206,0,0,31,1598,31,1598,0.096826000,1.7845
94.193.219.149,<->,8.252.223.175,0,0,31,1856,31,1856,0.095251000,1.8818
215.158.239.49,<->,204.226.90.203,31,2901,0,0,31,2901,0.093683000,0.3242
214.168.209.245,<->,50.223.3.228,0,0,31,1592,31,1592,0.087910000,1.8391
223.115.127.40,<->,8.252.222.176,0,0,31,2044,31,2044,0.072332000,1.8207
229.96.182.37,<->,53.195.174.8,31,40881,0,0,31,40881,0.072331000,0.5075
215.158.238.212,<->,215.158.43.0,31,26718,0,0,31,26718,0.071136000,1.6071
215.158.238.118,<->,100.216.78.145,31,33828,0,0,31,33828,0.064295000,0.2837
195.7.9.231,<->,136.25.188.238,0,0,31,1556,31,1556,0.062925000,0.6529
136.25.188.210,<->,56.161.218.62,31,8077,0,0,31,8077,0.056960000,1.7876
223.114.180.4,<->,8.252.221.196,0,0,31,1956,31,1956,0.055532000,1.8642
136.25.189.39,<->,96.156.169.208,31,30837,0,0,31,30837,0.054635000,1.7010
142.184.37.108,<->,0.195.210.46,0,0,31,2616,31,2616,0.053996000,1.5040
223.114.148.141,<->,8.252.222.93,0,0,31,1904,31,1904,0.050608000,1.9410
136.25.188.211,<->,29.211.6.61,31,5319,0,0,31,5319,0.047271000,1.9131
58.51.36.178,<->,8.252.222.77,0,0,31,1916,31,1916,0.047245000,1.9435
142.249.138.140,<->,136.25.188.220,0,0,31,2824,31,2824,0.043110000,0.6918
215.158.239.37,<->,215.158.127.143,31,37438,0,0,31,37438,0.041864000,1.8873
136.25.189.41,<->,96.156.169.208,31,37818,0,0,31,37818,0.037257000,1.9251
136.25.189.62,<->,96.156.169.164,31,38945,0,0,31,38945,0.028861000,0.7829
215.158.239.35,<->,120.155.14.139,31,4654,0,0,31,4654,0.028840000,1.8830
215.158.238.81,<->,8.42.43.86,31,15711,0,0,31,15711,0.023066000,1.9157
136.25.188.254,<->,29.214.108.128,31,9166,0,0,31,9166,0.021427000,1.9419
75.214.238.0,<->,8.252.221.223,0,0,31,2643,31,2643,0.020113000,0.8235
136.25.188.160,<->,132.123.119.101,31,2727,0,0,31,2727,0.018840000,0.6723
231.140.25.119,<->,136.25.188.255,0,0,31,3268,31,3268,0.011135000,1.6465
215.158.239.11,<->,215.158.127.153,31,35348,0,0,31,35348,0.009036000,1.5160
215.158.239.78,<->,207.60.194.62,31,1550,0,0,31,1550,0.006193000,1.1281
215.158.238.190,<->,38.104.11.126,31,4767,0,0,31,4767,0.004090000,1.4594
139.163.123.163,<->,50.137.25.155,31,1550,0,0,31,1550,0.003449000,1.8129
220.28.104.193,<->,215.158.238.144,0,0,31,38325,31,38325,0.003353000,1.9264
195.7.196.49,<->,136.25.188.174,0,0,31,1556,31,1556,0.002946000,1.3233
152.105.182.182,<->,8.252.222.221,0,0,31,1892,31,1892,0.000409000,1.8622
145.170.224.41,<->,8.182.230.134,0,0,30,1889,30,1889,1.665501000,0.3286
215.158.140.185,<->,131.36.66.75,30,2847,0,0,30,2847,1.656226000,0.3304
133.178.226.41,<->,0.195.253.228,30,40835,0,0,30,40835,1.519604000,0.0267
192.65.124.121,<->,8.45.173.68,30,40088,0,0,30,40088,1.329253000,0.4839
251.24.42.145,<->,8.182.224.87,0,0,30,2638,30,2638,1.261370000,0.7256
148.99.76.44,<->,0.195.210.8,0,0,30,2188,30,2188,1.207598000,0.5728
207.92.55.136,<->,8.252.222.39,0,0,30,5396,30,5396,1.191470000,0.6781
215.158.127.19,<->,8.176.8.110,0,0,30,24108,30,24108,1.107158000,0.8437
197.113.99.181,<->,136.25.188.243,0,0,30,2389,30,2389,1.037938000,0.7897
192.229.216.117,<->,149.181.231.91,30,2046,0,0,30,2046,0.946621000,0.8195
195.55.64.153,<->,136.25.188.222,0,0,30,2405,30,2405,0.897367000,0.6032
207.58.233.27,<->,136.25.188.209,0,0,30,3540,30,3540,0.828271000,1.0838
133.178.227.2,<->,8.191.7.250,30,7897,0,0,30,7897,0.820787000,1.0967
195.14.101.133,<->,136.25.188.198,0,0,30,2625,30,2625,0.772539000,1.2063
231.140.140.223,<->,136.25.188.176,0,0,30,2995,30,2995,0.760619000,0.9053
207.59.30.197,<->,136.25.188.211,0,0,30,1965,30,1965,0.759437000,1.1658
136.25.189.2,<->,96.156.169.246,30,5999,0,0,30,5999,0.700549000,1.1830
215.158.239.95,<->,199.20.29.161,30,3611,0,0,30,3611,0.685321000,1.2901
218.111.223.222,<->,8.220.176.253,0,0,30,3924,30,3924,0.667669000,1.3188
215.158.239.81,<->,133.56.180.17,30,40052,0,0,30,40052,0.639006000,0.1254
194.232.206.196,<->,136.25.188.198,0,0,30,3512,30,3512,0.632228000,0.9882
224.76.11.202,<->,8.182.136.152,0,0,30,3839,30,3839,0.629841000,0.4488
207.58.193.117,<->,136.25.188.255,0,0,30,2212,30,2212,0.625196000,0.6644
133.178.227.70,<->,133.56.180.50,30,9033,0,0,30,9033,0.587299000,1.3998
109.222.205.151,<->,53.231.158.103,30,37354,0,0,30,37354,0.552718000,1.3555
207.191.183.159,<->,136.25.188.178,0,0,30,1800,30,1800,0.526425000,0.7381
221.102.103.73,<->,199.12.102.145,30,2037,0,0,30,2037,0.507038000,1.3002
215.158.239.84,<->,204.226.110.13,30,2866,0,0,30,2866,0.471566000,1.0340
106.188.184.108,<->,56.121.54.220,0,0,30,29072,30,29072,0.420590000,0.1134
215.158.140.93,<->,156.165.33.3,30,3797,0,0,30,3797,0.406194000,0.8643
215.158.239.95,<->,199.121.31.89,30,4045,0,0,30,4045,0.398851000,0.7990
136.25.189.34,<->,126.219.194.91,30,9468,0,0,30,9468,0.375351000,1.6018
215.158.239.94,<->,199.20.29.9,30,2595,0,0,30,2595,0.371892000,1.4399
136.25.188.173,<->,126.219.132.205,30,6996,0,0,30,6996,0.348530000,1.4367
195.42.161.86,<->,136.25.188.198,0,0,30,2941,30,2941,0.314640000,1.5534
133.178.227.24,<->,133.56.180.57,30,18838,0,0,30,18838,0.294216000,1.3182
111.147.248.174,<->,97.110.90.232,30,3518,0,0,30,3518,0.276444000,0.8246
220.28.85.14,<->,136.25.189.55,0,0,30,33862,30,33862,0.271631000,1.5103
136.25.189.23,<->,56.28.207.205,30,22059,0,0,30,22059,0.261309000,1.2779
199.32.179.123,<->,136.25.188.252,0,0,30,2661,30,2661,0.259768000,0.4784
197.125.117.164,<->,133.178.227.24,0,0,30,4346,30,4346,0.246625000,1.0312
133.178.226.74,<->,133.56.180.36,30,34630,0,0,30,34630,0.221726000,1.5914
196.246.217.59,<->,136.25.188.243,0,0,30,2448,30,2448,0.205660000,1.0295
215.158.238.152,<->,139.163.161.50,30,35087,0,0,30,35087,0.183650000,1.4663
133.178.227.21,<->,133.56.180.45,30,35094,0,0,30,35094,0.176217000,1.7980
